Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
5.28400000e+02	2.65917471e-03	2.75439170e-03	6.10321285e+01	6.32175041e+01	7.09656538e+01	7.09656538e+01	6.98283885e+01	7.21531014e+01	1.13726529e+00	1.18744752e+00
5.28500000e+02	2.65639776e-03	2.76808649e-03	6.09683933e+01	6.35318206e+01	7.26203359e+01	7.26203359e+01	7.13925563e+01	7.39069788e+01	1.22777955e+00	1.28664290e+00
5.28600000e+02	2.64955493e-03	2.78551720e-03	6.08113399e+01	6.39318821e+01	7.49956225e+01	7.49956225e+01	7.36350882e+01	7.64278130e+01	1.36053427e+00	1.43219051e+00
5.28700000e+02	2.63764751e-03	2.79699611e-03	6.05380465e+01	6.41953405e+01	7.71621100e+01	7.71621100e+01	7.56748932e+01	7.87333084e+01	1.48721684e+00	1.57119837e+00
5.28800000e+02	2.61981450e-03	2.80244013e-03	6.01287514e+01	6.43202891e+01	7.91811953e+01	7.91811953e+01	7.75692607e+01	8.08893791e+01	1.61193458e+00	1.70818382e+00
5.28900000e+02	2.59597840e-03	2.80023780e-03	5.95816765e+01	6.42697424e+01	8.08910669e+01	8.08910669e+01	7.91648859e+01	8.27248987e+01	1.72618093e+00	1.83383182e+00
5.29000000e+02	2.56598428e-03	2.78869205e-03	5.88932655e+01	6.40047496e+01	8.21272842e+01	8.21272842e+01	8.03058978e+01	8.40660443e+01	1.82138638e+00	1.93876012e+00
5.29100000e+02	2.52959971e-03	2.76602014e-03	5.80581840e+01	6.34843946e+01	8.27227774e+01	8.27227774e+01	8.08338589e+01	8.47362966e+01	1.88891849e+00	2.01351921e+00
5.29200000e+02	2.48876018e-03	2.73481099e-03	5.71208544e+01	6.27680968e+01	8.27901382e+01	8.27901382e+01	8.08573007e+01	8.48526519e+01	1.93283748e+00	2.06251371e+00
5.29300000e+02	2.45029601e-03	2.70412677e-03	5.62380427e+01	6.20638472e+01	8.27189723e+01	8.27189723e+01	8.07519105e+01	8.48198106e+01	1.96706182e+00	2.10083833e+00
5.29400000e+02	2.41726270e-03	2.67442635e-03	5.54798778e+01	6.13821770e+01	8.23085108e+01	8.23085108e+01	8.03305874e+01	8.44219672e+01	1.97792336e+00	2.11345639e+00
5.29500000e+02	2.38975052e-03	2.64658100e-03	5.48484311e+01	6.07430837e+01	8.16423066e+01	8.16423066e+01	7.96725417e+01	8.37474289e+01	1.96976490e+00	2.10512235e+00
5.29600000e+02	2.36785862e-03	2.62147565e-03	5.43459786e+01	6.01668774e+01	8.08046097e+01	8.08046097e+01	7.88576523e+01	8.28852310e+01	1.94695744e+00	2.08062129e+00
5.29700000e+02	2.35169507e-03	2.60000883e-03	5.39750004e+01	5.96741811e+01	7.98803673e+01	7.98803673e+01	7.79664671e+01	8.19251363e+01	1.91390014e+00	2.04476902e+00
5.29800000e+02	2.34070733e-03	2.58157162e-03	5.37228148e+01	5.92510190e+01	7.88510157e+01	7.88510157e+01	7.69808615e+01	8.08481127e+01	1.87015421e+00	1.99709699e+00
5.29900000e+02	2.33923804e-03	2.56794657e-03	5.36890924e+01	5.89383030e+01	7.75491408e+01	7.75491408e+01	7.57465916e+01	7.94722262e+01	1.80254914e+00	1.92308546e+00
5.30000000e+02	2.34917973e-03	2.56053727e-03	5.39172694e+01	5.87682484e+01	7.59671740e+01	7.59671740e+01	7.42583602e+01	7.77873797e+01	1.70881384e+00	1.82020567e+00
5.30100000e+02	2.36881250e-03	2.55891999e-03	5.43678716e+01	5.87311293e+01	7.42008614e+01	7.42008614e+01	7.26051352e+01	7.58967799e+01	1.59572615e+00	1.69591855e+00
5.30200000e+02	2.39648422e-03	2.56269866e-03	5.50029799e+01	5.88178555e+01	7.23433235e+01	7.23433235e+01	7.08734658e+01	7.39007813e+01	1.46985773e+00	1.55745777e+00
5.30300000e+02	2.43061051e-03	2.57150490e-03	5.57862305e+01	5.90199721e+01	7.04850563e+01	7.04850563e+01	6.91474822e+01	7.18968860e+01	1.33757408e+00	1.41182968e+00
5.30400000e+02	2.46892521e-03	2.58149040e-03	5.66656115e+01	5.92491548e+01	6.84089901e+01	6.84089901e+01	6.72193903e+01	6.96579150e+01	1.18959971e+00	1.24892497e+00
5.30500000e+02	2.50140839e-03	2.59016169e-03	5.74111502e+01	5.94481741e+01	6.66703497e+01	6.66703497e+01	6.56050650e+01	6.77824102e+01	1.06528479e+00	1.11206046e+00
5.30600000e+02	2.52686431e-03	2.59637352e-03	5.79954024e+01	5.95907452e+01	6.52469604e+01	6.52469604e+01	6.42823260e+01	6.62482282e+01	9.64634349e-01	1.00126781e+00
5.30700000e+02	2.54570051e-03	2.59905576e-03	5.84277220e+01	5.96523067e+01	6.39940160e+01	6.39940160e+01	6.31144513e+01	6.49017005e+01	8.79564688e-01	9.07684521e-01
5.30800000e+02	2.55830437e-03	2.59712952e-03	5.87169999e+01	5.96080965e+01	6.27674390e+01	6.27674390e+01	6.19653883e+01	6.35899517e+01	8.02050675e-01	8.22512705e-01
5.30900000e+02	2.56504308e-03	2.58950715e-03	5.88716637e+01	5.94331514e+01	6.14238806e+01	6.14238806e+01	6.06997549e+01	6.21608997e+01	7.24125759e-01	7.37019062e-01
5.31000000e+02	2.56955732e-03	2.58002656e-03	5.89752723e+01	5.92155573e+01	6.00674770e+01	6.00674770e+01	5.94197599e+01	6.07207116e+01	6.47717070e-01	6.53234676e-01
5.31100000e+02	2.57418558e-03	2.56632247e-03	5.90814978e+01	5.89010275e+01	5.82611780e+01	5.82611780e+01	5.76398649e+01	5.88798417e+01	6.21313113e-01	6.18663670e-01
5.31200000e+02	2.57952118e-03	2.54881123e-03	5.92039581e+01	5.84991177e+01	5.60001379e+01	5.60001379e+01	5.52890714e+01	5.67008569e+01	7.11066543e-01	7.00718946e-01
5.31300000e+02	2.58617286e-03	2.52791523e-03	5.93566243e+01	5.80195225e+01	5.32788891e+01	5.32788891e+01	5.24595519e+01	5.40785966e+01	8.19337188e-01	7.99707513e-01
5.31400000e+02	2.59476473e-03	2.50406292e-03	5.95538208e+01	5.74720755e+01	5.00913422e+01	5.00913422e+01	4.91443156e+01	5.10078071e+01	9.47026523e-01	9.16464911e-01
5.31500000e+02	2.60537974e-03	2.47802097e-03	5.97974516e+01	5.68743730e+01	4.65107307e+01	4.65107307e+01	4.54192265e+01	4.75593219e+01	1.09150423e+00	1.04859120e+00
5.31600000e+02	2.61682161e-03	2.45016569e-03	6.00600600e+01	5.62350517e+01	4.26736585e+01	4.26736585e+01	4.14272564e+01	4.38639066e+01	1.24640215e+00	1.19024811e+00
5.31700000e+02	2.62952944e-03	2.41884099e-03	6.03517242e+01	5.55161019e+01	3.83716228e+01	3.83716228e+01	3.69516831e+01	3.97205718e+01	1.41993967e+00	1.34894904e+00
5.31800000e+02	2.64364601e-03	2.38557473e-03	6.06757210e+01	5.47525903e+01	3.37523995e+01	3.37523995e+01	3.21456169e+01	3.52722259e+01	1.60678253e+00	1.51982645e+00
5.31900000e+02	2.65931564e-03	2.35187802e-03	6.10353630e+01	5.39791993e+01	2.89618914e+01	2.89618914e+01	2.71602237e+01	3.06599692e+01	1.80166772e+00	1.69807785e+00
5.32000000e+02	2.67668421e-03	2.31924523e-03	6.14339984e+01	5.32302268e+01	2.41441278e+01	2.41441278e+01	2.21447243e+01	2.60230937e+01	1.99940350e+00	1.87896587e+00
5.32100000e+02	2.69322562e-03	2.28778281e-03	6.18136490e+01	5.25081161e+01	1.95157720e+01	1.95157720e+01	1.73265627e+01	2.15683689e+01	2.18920925e+00	2.05259691e+00
5.32200000e+02	2.70476154e-03	2.25810936e-03	6.20784161e+01	5.18270650e+01	1.54813659e+01	1.54813659e+01	1.31298275e+01	1.76824066e+01	2.35153837e+00	2.20104070e+00
5.32300000e+02	2.70994698e-03	2.23169710e-03	6.21974299e+01	5.12208633e+01	1.23039455e+01	1.23039455e+01	9.82877968e+00	1.46179669e+01	2.47516583e+00	2.31402144e+00
5.32400000e+02	2.70805061e-03	2.20901974e-03	6.21539052e+01	5.07003832e+01	1.00924415e+01	1.00924415e+01	7.53718716e+00	1.24795494e+01	2.55525437e+00	2.38710791e+00
5.32500000e+02	2.69829148e-03	2.19052890e-03	6.19299182e+01	5.02759902e+01	8.95751828e+00	8.95751828e+00	6.37066960e+00	1.13732784e+01	2.58684868e+00	2.41576011e+00
5.32600000e+02	2.67983905e-03	2.17665416e-03	6.15064068e+01	4.99575435e+01	9.01157363e+00	9.01157363e+00	6.44669822e+00	1.14069029e+01	2.56487541e+00	2.39532927e+00
5.32700000e+02	2.65520313e-03	2.16419877e-03	6.09409748e+01	4.96716733e+01	9.71687725e+00	9.71687725e+00	7.20485453e+00	1.20634580e+01	2.51202272e+00	2.34658077e+00
5.32800000e+02	2.62618749e-03	2.15503115e-03	6.02750215e+01	4.94612625e+01	1.11215716e+01	1.11215716e+01	8.69311742e+00	1.33912715e+01	2.42845417e+00	2.26969993e+00
5.32900000e+02	2.59277980e-03	2.14873888e-03	5.95082637e+01	4.93168451e+01	1.31836337e+01	1.31836337e+01	1.08679164e+01	1.53497331e+01	2.31571724e+00	2.16609943e+00
5.33000000e+02	2.55477023e-03	2.14367215e-03	5.86358859e+01	4.92005560e+01	1.57480227e+01	1.57480227e+01	1.35686792e+01	1.77888483e+01	2.17934349e+00	2.04082564e+00
5.33100000e+02	2.51193997e-03	2.13816319e-03	5.76528660e+01	4.90741170e+01	1.86585522e+01	1.86585522e+01	1.66336550e+01	2.05575069e+01	2.02489729e+00	1.89895470e+00
5.33200000e+02	2.46406123e-03	2.13052623e-03	5.65539756e+01	4.88988369e+01	2.17578905e+01	2.17578905e+01	1.98999147e+01	2.35034831e+01	1.85797583e+00	1.74559254e+00
5.33300000e+02	2.41563480e-03	2.12671972e-03	5.54425150e+01	4.88114717e+01	2.53014092e+01	2.53014092e+01	2.36274454e+01	2.68780243e+01	1.67396387e+00	1.57661509e+00
5.33400000e+02	2.37369132e-03	2.13133214e-03	5.44798479e+01	4.89173339e+01	2.91956935e+01	2.91956935e+01	2.77117553e+01	3.05979697e+01	1.48393821e+00	1.40227625e+00
5.33500000e+02	2.33763092e-03	2.14325937e-03	5.36522066e+01	4.91910821e+01	3.33743681e+01	3.33743681e+01	3.20846530e+01	3.45985905e+01	1.28971513e+00	1.22422241e+00
5.33600000e+02	2.30693235e-03	2.16147399e-03	5.29476274e+01	4.96091355e+01	3.77726643e+01	3.77726643e+01	3.66795280e+01	3.88167889e+01	1.09313629e+00	1.04412468e+00
5.33700000e+02	2.28115295e-03	2.18502529e-03	5.23559508e+01	5.01496739e+01	4.23274194e+01	4.23274194e+01	4.14313506e+01	4.31910983e+01	8.96068744e-01	8.63678913e-01
5.33800000e+02	2.26009269e-03	2.21276446e-03	5.18725854e+01	5.07863303e+01	4.69350622e+01	4.69350622e+01	4.62329192e+01	4.76212580e+01	7.02142927e-01	6.86195872e-01
5.33900000e+02	2.24246424e-03	2.23992887e-03	5.14679855e+01	5.14097950e+01	5.12034833e+01	5.12034833e+01	5.06789535e+01	5.17271589e+01	5.24529818e-01	5.23675538e-01
5.34000000e+02	2.22325768e-03	2.25895804e-03	5.10271656e+01	5.18465436e+01	5.47516111e+01	5.47516111e+01	5.40437546e+01	5.54782828e+01	7.07856495e-01	7.26671669e-01
5.34100000e+02	2.20404384e-03	2.27083564e-03	5.05861787e+01	5.21191526e+01	5.75542416e+01	5.75542416e+01	5.66787409e+01	5.84649436e+01	8.75500709e-01	9.10702006e-01
5.34200000e+02	2.18641741e-03	2.27652917e-03	5.01816250e+01	5.22498280e+01	5.95825475e+01	5.95825475e+01	5.85820440e+01	6.06305425e+01	1.00050346e+00	1.04799509e+00
5.34300000e+02	2.17199690e-03	2.27699005e-03	4.98506524e+01	5.22604059e+01	6.08040776e+01	6.08040776e+01	5.97245331e+01	6.19389566e+01	1.07954446e+00	1.13487903e+00
5.34400000e+02	2.16052319e-03	2.27340852e-03	4.95873130e+01	5.21782042e+01	6.13640911e+01	6.13640911e+01	6.02435063e+01	6.25441699e+01	1.12058483e+00	1.18007882e+00
5.34500000e+02	2.14931212e-03	2.26722693e-03	4.93300020e+01	5.20363272e+01	6.16314804e+01	6.16314804e+01	6.04856366e+01	6.28394688e+01	1.14584377e+00	1.20798844e+00
5.34600000e+02	2.13828508e-03	2.25953541e-03	4.90769145e+01	5.18597950e+01	6.17263713e+01	6.17263713e+01	6.05646003e+01	6.29520448e+01	1.16177092e+00	1.22567351e+00
5.34700000e+02	2.12863242e-03	2.25131608e-03	4.88553712e+01	5.16711489e+01	6.16543610e+01	6.16543610e+01	6.04868738e+01	6.28865062e+01	1.16748720e+00	1.23214521e+00
5.34800000e+02	2.12151651e-03	2.24354087e-03	4.86920501e+01	5.14926959e+01	6.14222583e+01	6.14222583e+01	6.02600529e+01	6.26487743e+01	1.16220546e+00	1.22651600e+00
5.34900000e+02	2.11807172e-03	2.23717146e-03	4.86129869e+01	5.13465082e+01	6.10380836e+01	6.10380836e+01	5.98928531e+01	6.22460832e+01	1.14523046e+00	1.20799963e+00
5.35000000e+02	2.11339996e-03	2.23013265e-03	4.85057629e+01	5.11849567e+01	6.06839167e+01	6.06839167e+01	5.95528574e+01	6.18764977e+01	1.13105935e+00	1.19258101e+00
5.35100000e+02	2.10643313e-03	2.22341872e-03	4.83458635e+01	5.10308618e+01	6.05504016e+01	6.05504016e+01	5.94195418e+01	6.17429163e+01	1.13085980e+00	1.19251475e+00
5.35200000e+02	2.09686389e-03	2.21748125e-03	4.81262348e+01	5.08945877e+01	6.07096571e+01	6.07096571e+01	5.95608962e+01	6.19219870e+01	1.14876092e+00	1.21232992e+00
5.35300000e+02	2.08306855e-03	2.21158845e-03	4.78096106e+01	5.07593389e+01	6.12174667e+01	6.12174667e+01	6.00281410e+01	6.24745263e+01	1.18932575e+00	1.25705963e+00
5.35400000e+02	2.06335896e-03	2.20499335e-03	4.73572455e+01	5.06079714e+01	6.21332724e+01	6.21332724e+01	6.08758974e+01	6.34652931e+01	1.25737507e+00	1.33202068e+00
5.35500000e+02	2.03598259e-03	2.19693382e-03	4.67289158e+01	5.04229928e+01	6.35201751e+01	6.35201751e+01	6.21621878e+01	6.49629887e+01	1.35798736e+00	1.44281353e+00
5.35600000e+02	2.00909511e-03	2.18714757e-03	4.61118071e+01	5.01983833e+01	6.46871535e+01	6.46871535e+01	6.32407026e+01	6.62274436e+01	1.44645100e+00	1.54029003e+00
5.35700000e+02	1.98391739e-03	2.17471110e-03	4.55339397e+01	4.99129474e+01	6.54385199e+01	6.54385199e+01	6.39273400e+01	6.70502538e+01	1.51117985e+00	1.61173391e+00
5.35800000e+02	1.96077800e-03	2.15897954e-03	4.50028554e+01	4.95518839e+01	6.56802578e+01	6.56802578e+01	6.41333955e+01	6.73315783e+01	1.54686229e+00	1.65132051e+00
5.35900000e+02	1.94004242e-03	2.13931408e-03	4.45269422e+01	4.91005317e+01	6.53159855e+01	6.53159855e+01	6.37679607e+01	6.69690325e+01	1.54802480e+00	1.65304700e+00
5.36000000e+02	1.92208945e-03	2.11506218e-03	4.41148940e+01	4.85439135e+01	6.42468006e+01	6.42468006e+01	6.27377536e+01	6.58575501e+01	1.50904698e+00	1.61074945e+00
5.36100000e+02	1.90713965e-03	2.08583624e-03	4.37717733e+01	4.78731334e+01	6.24143190e+01	6.24143190e+01	6.09877050e+01	6.39351116e+01	1.42661401e+00	1.52079252e+00
5.36200000e+02	1.89502862e-03	2.05420746e-03	4.34938066e+01	4.71472044e+01	6.01001603e+01	6.01001603e+01	5.87843338e+01	6.14998789e+01	1.31582652e+00	1.39971859e+00
5.36300000e+02	1.89067191e-03	2.02160343e-03	4.33938135e+01	4.63988920e+01	5.70532613e+01	5.70532613e+01	5.58947503e+01	5.82807772e+01	1.15851099e+00	1.22751586e+00
5.36400000e+02	1.89283251e-03	1.98749882e-03	4.34434023e+01	4.56161390e+01	5.33194783e+01	5.33194783e+01	5.23611564e+01	5.43276922e+01	9.58321892e-01	1.00821391e+00
5.36500000e+02	1.90032691e-03	1.95139324e-03	4.36154103e+01	4.47874608e+01	4.89429125e+01	4.89429125e+01	4.82241448e+01	4.96885937e+01	7.18767704e-01	7.45681207e-01
5.36600000e+02	1.91202518e-03	1.91281124e-03	4.38839035e+01	4.39019448e+01	4.39659093e+01	4.39659093e+01	4.35226984e+01	4.44095345e+01	4.43210893e-01	4.43625171e-01
5.36700000e+02	1.92671072e-03	1.87280849e-03	4.42209592e+01	4.29838205e+01	3.85976014e+01	3.85976014e+01	3.79465050e+01	3.92305356e+01	6.51096336e-01	6.32934194e-01
5.36800000e+02	1.94161902e-03	1.83342740e-03	4.45631275e+01	4.20799642e+01	3.32760213e+01	3.32760213e+01	3.24111382e+01	3.41044495e+01	8.64883021e-01	8.28428285e-01
5.36900000e+02	1.95403608e-03	1.79396321e-03	4.48481180e+01	4.11742007e+01	2.81484939e+01	2.81484939e+01	2.70797273e+01	2.91633246e+01	1.06876661e+00	1.01483069e+00
5.37000000e+02	1.96365217e-03	1.75544848e-03	4.50688220e+01	4.02902287e+01	2.33479434e+01	2.33479434e+01	2.20904685e+01	2.45352649e+01	1.25747487e+00	1.18732147e+00
5.37100000e+02	1.97017935e-03	1.71895310e-03	4.52186307e+01	3.94526039e+01	1.90094180e+01	1.90094180e+01	1.75837377e+01	2.03504485e+01	1.42568023e+00	1.34103055e+00
5.37200000e+02	1.97335143e-03	1.68558431e-03	4.52914349e+01	3.86867391e+01	1.52700903e+01	1.52700903e+01	1.37020906e+01	1.67411281e+01	1.56799978e+00	1.47103780e+00
5.37300000e+02	1.97376815e-03	1.65524394e-03	4.53009992e+01	3.79903811e+01	1.20709171e+01	1.20709171e+01	1.03836417e+01	1.36508671e+01	1.68727543e+00	1.57994997e+00
5.37400000e+02	1.96772589e-03	1.62515644e-03	4.51623200e+01	3.72998270e+01	9.42371561e+00	9.42371561e+00	7.64465467e+00	1.10873491e+01	1.77906094e+00	1.66363353e+00
5.37500000e+02	1.95388909e-03	1.59521330e-03	4.48447445e+01	3.66125861e+01	7.42584290e+00	7.42584290e+00	5.58754771e+00	9.14328370e+00	1.83829518e+00	1.71744081e+00
5.37600000e+02	1.93371607e-03	1.56709428e-03	4.43817428e+01	3.59672116e+01	6.13387360e+00	6.13387360e+00	4.26941887e+00	7.87479657e+00	1.86445473e+00	1.74092298e+00
5.37700000e+02	1.90864117e-03	1.54246499e-03	4.38062355e+01	3.54019318e+01	5.60485528e+00	5.60485528e+00	3.74788262e+00	7.33844633e+00	1.85697265e+00	1.73359105e+00
5.37800000e+02	1.88007478e-03	1.52297691e-03	4.31505931e+01	3.49546505e+01	5.89630848e+00	5.89630848e+00	4.08106992e+00	7.59122435e+00	1.81523856e+00	1.69491586e+00
5.37900000e+02	1.84869427e-03	1.50568021e-03	4.24303622e+01	3.45576648e+01	6.64537400e+00	6.64537400e+00	4.89191120e+00	8.28325958e+00	1.75346280e+00	1.63788558e+00
5.38000000e+02	1.81844657e-03	1.49358379e-03	4.17361312e+01	3.42800334e+01	7.84477766e+00	7.84477766e+00	6.16859153e+00	9.41150258e+00	1.67618613e+00	1.56672492e+00
5.38100000e+02	1.79025295e-03	1.48689660e-03	4.10890445e+01	3.41265521e+01	9.44135201e+00	9.44135201e+00	7.85497187e+00	1.09255174e+01	1.58638013e+00	1.48416542e+00
5.38200000e+02	1.76459539e-03	1.48528631e-03	4.05001644e+01	3.40895936e+01	1.13612060e+01	1.13612060e+01	9.87389520e+00	1.27544047e+01	1.48731080e+00	1.39319872e+00
5.38300000e+02	1.74195342e-03	1.48839888e-03	3.99804965e+01	3.41610318e+01	1.35283842e+01	1.35283842e+01	1.21460661e+01	1.48252682e+01	1.38231813e+00	1.29688394e+00
5.38400000e+02	1.72265256e-03	1.49575037e-03	3.95375123e+01	3.43297597e+01	1.58659094e+01	1.58659094e+01	1.45912960e+01	1.70640691e+01	1.27461346e+00	1.19815967e+00
5.38500000e+02	1.69979587e-03	1.50191033e-03	3.90129162e+01	3.44711403e+01	1.83684802e+01	1.83684802e+01	1.72115490e+01	1.94587347e+01	1.15693119e+00	1.09025445e+00
5.38600000e+02	1.67302382e-03	1.50750877e-03	3.83984566e+01	3.45996329e+01	2.11310763e+01	2.11310763e+01	2.01057217e+01	2.21006612e+01	1.02535456e+00	9.69584927e-01
5.38700000e+02	1.64121041e-03	1.51056705e-03	3.76682903e+01	3.46698252e+01	2.40389034e+01	2.40389034e+01	2.31559745e+01	2.48778126e+01	8.82928967e-01	8.38909208e-01
5.38800000e+02	1.60317996e-03	1.50906745e-03	3.67954331e+01	3.46354071e+01	2.69771330e+01	2.69771330e+01	2.62444857e+01	2.76780695e+01	7.32647305e-01	7.00936472e-01
5.38900000e+02	1.55770702e-03	1.50095312e-03	3.57517596e+01	3.44491709e+01	2.98309017e+01	2.98309017e+01	2.92534517e+01	3.03892286e+01	5.77449952e-01	5.58326954e-01
5.39000000e+02	1.50582022e-03	1.48713576e-03	3.45608783e+01	3.41320413e+01	3.26116194e+01	3.26116194e+01	3.21935933e+01	3.30233498e+01	4.18026086e-01	4.11730432e-01
5.39100000e+02	1.45231128e-03	1.47247480e-03	3.33327662e+01	3.37955499e+01	3.54363282e+01	3.54363282e+01	3.49914026e+01	3.58918805e+01	4.44925577e-01	4.55552363e-01
5.39200000e+02	1.39603315e-03	1.45345931e-03	3.20410970e+01	3.33591152e+01	3.80320890e+01	3.80320890e+01	3.73938761e+01	3.87005673e+01	6.38212914e-01	6.68478240e-01
5.39300000e+02	1.33778905e-03	1.43136552e-03	3.07043057e+01	3.28520288e+01	4.04666833e+01	4.04666833e+01	3.96417898e+01	4.13408945e+01	8.24893545e-01	8.74211177e-01
5.39400000e+02	1.27837334e-03	1.40745979e-03	2.93406242e+01	3.23033559e+01	4.28075863e+01	4.28075863e+01	4.17998244e+01	4.38833806e+01	1.00776186e+00	1.07579434e+00
5.39500000e+02	1.21857151e-03	1.38299867e-03	2.79680807e+01	3.17419357e+01	4.51219670e+01	4.51219670e+01	4.39323622e+01	4.63982298e+01	1.18960479e+00	1.27626288e+00
5.39600000e+02	1.16040631e-03	1.35913489e-03	2.66331003e+01	3.11942254e+01	4.73654870e+01	4.73654870e+01	4.59994149e+01	4.88362951e+01	1.36607214e+00	1.47080812e+00
5.39700000e+02	1.10571313e-03	1.33633035e-03	2.53778082e+01	3.06708264e+01	4.94369815e+01	4.94369815e+01	4.79069970e+01	5.10885083e+01	1.52998452e+00	1.65152678e+00
5.39800000e+02	1.05549319e-03	1.31543556e-03	2.42251838e+01	3.01912590e+01	5.13437077e+01	5.13437077e+01	4.96629699e+01	5.31614429e+01	1.68073775e+00	1.81773526e+00
5.39900000e+02	1.01115530e-03	1.29786154e-03	2.32075613e+01	2.97879082e+01	5.31182287e+01	5.31182287e+01	5.12995613e+01	5.50879989e+01	1.81866736e+00	1.96977023e+00
5.40000000e+02	9.74110431e-04	1.28499841e-03	2.23573249e+01	2.94926797e+01	5.47907557e+01	5.47907557e+01	5.28467738e+01	5.68985850e+01	1.94398192e+00	2.10782930e+00
5.40100000e+02	9.45771713e-04	1.27821546e-03	2.17069080e+01	2.93370007e+01	5.63891476e+01	5.63891476e+01	5.43323844e+01	5.86211186e+01	2.05676314e+00	2.23197107e+00
5.40200000e+02	9.24335156e-04	1.27585725e-03	2.12149062e+01	2.92828762e+01	5.78874970e+01	5.78874970e+01	5.57300780e+01	6.02301788e+01	2.15741898e+00	2.34268177e+00
5.40300000e+02	9.12365352e-04	1.28320514e-03	2.09401809e+01	2.94515216e+01	5.96280931e+01	5.96280931e+01	5.73665209e+01	6.20851091e+01	2.26157221e+00	2.45701602e+00
5.40400000e+02	9.10464891e-04	1.30083572e-03	2.08965624e+01	2.98561703e+01	6.16220527e+01	6.16220527e+01	5.92528355e+01	6.41970071e+01	2.36921721e+00	2.57495446e+00
5.40500000e+02	9.18438276e-04	1.32781770e-03	2.10795638e+01	3.04754481e+01	6.37881288e+01	6.37881288e+01	6.13118913e+01	6.64801216e+01	2.47623744e+00	2.69199280e+00
5.40600000e+02	9.36091986e-04	1.36322869e-03	2.14847434e+01	3.12881844e+01	6.60458387e+01	6.60458387e+01	6.34672837e+01	6.88495077e+01	2.57855498e+00	2.80366896e+00
5.40700000e+02	9.63234474e-04	1.40615514e-03	2.21077051e+01	3.22734121e+01	6.83154642e+01	6.83154642e+01	6.56433338e+01	7.12210273e+01	2.67213047e+00	2.90556308e+00
5.40800000e+02	1.00014376e-03	1.45621054e-03	2.29548298e+01	3.34222600e+01	7.05340582e+01	7.05340582e+01	6.77807079e+01	7.35277695e+01	2.75335030e+00	2.99371131e+00
5.40900000e+02	1.04711095e-03	1.51523274e-03	2.40327986e+01	3.47769099e+01	7.28696680e+01	7.28696680e+01	7.00388272e+01	7.59472231e+01	2.83084078e+00	3.07755514e+00
5.41000000e+02	1.10395847e-03	1.58182599e-03	2.53375362e+01	3.63053268e+01	7.51911300e+01	7.51911300e+01	7.22933101e+01	7.83408005e+01	2.89781989e+00	3.14967055e+00
5.41100000e+02	1.17051740e-03	1.65463010e-03	2.68651653e+01	3.79762925e+01	7.73702889e+01	7.73702889e+01	7.44226322e+01	8.05730876e+01	2.94765667e+00	3.20279872e+00
5.41200000e+02	1.24662744e-03	1.73232045e-03	2.86120072e+01	3.97594051e+01	7.92819976e+01	7.92819976e+01	7.63081264e+01	8.25118436e+01	2.97387114e+00	3.22984607e+00
5.41300000e+02	1.33068118e-03	1.81314407e-03	3.05411692e+01	4.16144308e+01	8.08741763e+01	8.08741763e+01	7.78988875e+01	8.41037377e+01	2.97528881e+00	3.22956136e+00
5.41400000e+02	1.41573463e-03	1.89204667e-03	3.24932761e+01	4.34253662e+01	8.21845946e+01	8.21845946e+01	7.92238215e+01	8.53963987e+01	2.96077315e+00	3.21180402e+00
5.41500000e+02	1.49945573e-03	1.96325013e-03	3.44148035e+01	4.50595946e+01	8.28002175e+01	8.28002175e+01	7.98894985e+01	8.59553703e+01	2.91071904e+00	3.15515274e+00
5.41600000e+02	1.58047541e-03	2.02637730e-03	3.62743291e+01	4.65084598e+01	8.27931052e+01	8.27931052e+01	7.99628038e+01	8.58584104e+01	2.83030137e+00	3.06530517e+00
5.41700000e+02	1.65736980e-03	2.08101679e-03	3.80391730e+01	4.77625196e+01	8.22362030e+01	8.22362030e+01	7.95114069e+01	8.51842739e+01	2.72479609e+00	2.94807088e+00
5.41800000e+02	1.72866027e-03	2.12672295e-03	3.96753983e+01	4.88115458e+01	8.12033417e+01	8.12033417e+01	7.86037614e+01	8.40127130e+01	2.59958025e+00	2.80937133e+00
5.41900000e+02	1.79453864e-03	2.16424688e-03	4.11874077e+01	4.96727775e+01	7.97572706e+01	7.97572706e+01	7.72994778e+01	8.24099108e+01	2.45779280e+00	2.65264024e+00
5.42000000e+02	1.85719630e-03	2.19443053e-03	4.26254970e+01	5.03655385e+01	7.78075041e+01	7.78075041e+01	7.55150350e+01	8.02777059e+01	2.29246914e+00	2.47020180e+00
5.42100000e+02	1.91653324e-03	2.21686818e-03	4.39873704e+01	5.08805169e+01	7.53198547e+01	7.53198547e+01	7.32179600e+01	7.75800349e+01	2.10189463e+00	2.26018025e+00
5.42200000e+02	1.97123055e-03	2.23177329e-03	4.52427574e+01	5.12226120e+01	7.24239147e+01	7.24239147e+01	7.05296683e+01	7.44554749e+01	1.89424632e+00	2.03156024e+00
