Wavelength_nm	Absorbance__2107362U1_0001A	Concentration_M__2107362U1_0001A	Path_length_cm__2107362U1_0001A	Epsilon_M-1_cm-1__2107362U1_0001A	Absorbance__2107362U1_0001B	Concentration_M__2107362U1_0001B	Path_length_cm__2107362U1_0001B	Epsilon_M-1_cm-1__2107362U1_0001B	Absorbance__2107362U1_0001C	Concentration_M__2107362U1_0001C	Path_length_cm__2107362U1_0001C	Epsilon_M-1_cm-1__2107362U1_0001C	Epsilon_mean_M-1_cm-1	Epsilon_SD_M-1_cm-1	Epsilon_SEM_M-1_cm-1	Epsilon_lower_nonnegative_M-1_cm-1	Epsilon_upper_nonnegative_M-1_cm-1
4.17003876e+02	9.47733624e-01	6.82000000e-05	1	1.38963874e+04	9.58054795e-01	6.87000000e-05	1	1.39454846e+04	9.67451575e-01	6.80000000e-05	1	1.42272290e+04	1.40230337e+04	1.78534131e+02	1.03076729e+02	1.38444996e+04	1.42015678e+04
4.17596283e+02	9.43068601e-01	6.82000000e-05	1	1.38279854e+04	9.53057898e-01	6.87000000e-05	1	1.38727496e+04	9.62669795e-01	6.80000000e-05	1	1.41569087e+04	1.39525479e+04	1.78391352e+02	1.02994295e+02	1.37741566e+04	1.41309393e+04
4.18188690e+02	9.37853593e-01	6.82000000e-05	1	1.37515190e+04	9.47486715e-01	6.87000000e-05	1	1.37916552e+04	9.57058593e-01	6.80000000e-05	1	1.40743911e+04	1.38725218e+04	1.75972000e+02	1.01597481e+02	1.36965498e+04	1.40484938e+04
4.18781036e+02	9.33490627e-01	6.82000000e-05	1	1.36875459e+04	9.43299154e-01	6.87000000e-05	1	1.37307009e+04	9.52745679e-01	6.80000000e-05	1	1.40109659e+04	1.38097376e+04	1.75599597e+02	1.01382474e+02	1.36341380e+04	1.39853371e+04
4.19373383e+02	9.28650413e-01	6.82000000e-05	1	1.36165750e+04	9.38258692e-01	6.87000000e-05	1	1.36573318e+04	9.47984710e-01	6.80000000e-05	1	1.39409516e+04	1.37382861e+04	1.76692553e+02	1.02013493e+02	1.35615936e+04	1.39149787e+04
4.19965668e+02	9.25192844e-01	6.82000000e-05	1	1.35658775e+04	9.35511558e-01	6.87000000e-05	1	1.36173444e+04	9.44479604e-01	6.80000000e-05	1	1.38894059e+04	1.36908759e+04	1.73847161e+02	1.00370705e+02	1.35170288e+04	1.38647231e+04
4.20557953e+02	9.19636383e-01	6.82000000e-05	1	1.34844044e+04	9.30317515e-01	6.87000000e-05	1	1.35417397e+04	9.39085683e-01	6.80000000e-05	1	1.38100836e+04	1.36120759e+04	1.73859466e+02	1.00377809e+02	1.34382164e+04	1.37859354e+04
4.21150177e+02	9.15284309e-01	6.82000000e-05	1	1.34205910e+04	9.26739165e-01	6.87000000e-05	1	1.34896531e+04	9.34909791e-01	6.80000000e-05	1	1.37486734e+04	1.35529725e+04	1.72963931e+02	9.98607722e+01	1.33800086e+04	1.37259364e+04
4.21742401e+02	9.08865289e-01	6.82000000e-05	1	1.33264705e+04	9.20221812e-01	6.87000000e-05	1	1.33947862e+04	9.28619205e-01	6.80000000e-05	1	1.36561648e+04	1.34591405e+04	1.74013461e+02	1.00466719e+02	1.32851270e+04	1.36331540e+04
4.22334564e+02	9.02558196e-01	6.82000000e-05	1	1.32339911e+04	9.13976869e-01	6.87000000e-05	1	1.33038846e+04	9.22219432e-01	6.80000000e-05	1	1.35620505e+04	1.33666421e+04	1.72799330e+02	9.97657395e+01	1.31938427e+04	1.35394414e+04
4.22926727e+02	8.96291904e-01	6.82000000e-05	1	1.31421100e+04	9.07091868e-01	6.87000000e-05	1	1.32036662e+04	9.15551052e-01	6.80000000e-05	1	1.34639861e+04	1.32699208e+04	1.70860450e+02	9.86463266e+01	1.30990603e+04	1.34407812e+04
4.23518829e+02	8.90501907e-01	6.82000000e-05	1	1.30572127e+04	9.00991259e-01	6.87000000e-05	1	1.31148655e+04	9.09381401e-01	6.80000000e-05	1	1.33732559e+04	1.31817780e+04	1.68311586e+02	9.71747394e+01	1.30134664e+04	1.33500896e+04
4.24110931e+02	8.83581047e-01	6.82000000e-05	1	1.29557338e+04	8.93803510e-01	6.87000000e-05	1	1.30102403e+04	9.02300864e-01	6.80000000e-05	1	1.32691303e+04	1.30783682e+04	1.67437743e+02	9.66702262e+01	1.29109304e+04	1.32458059e+04
4.24702972e+02	8.76315248e-01	6.82000000e-05	1	1.28491972e+04	8.86347063e-01	6.87000000e-05	1	1.29017040e+04	8.94870727e-01	6.80000000e-05	1	1.31598636e+04	1.29702549e+04	1.66291420e+02	9.60083963e+01	1.28039635e+04	1.31365463e+04
4.25295013e+02	8.68728134e-01	6.82000000e-05	1	1.27379492e+04	8.78865977e-01	6.87000000e-05	1	1.27928090e+04	8.87144413e-01	6.80000000e-05	1	1.30462414e+04	1.28589998e+04	1.64459542e+02	9.49507610e+01	1.26945403e+04	1.30234594e+04
4.25886993e+02	8.61652918e-01	6.82000000e-05	1	1.26342070e+04	8.72293494e-01	6.87000000e-05	1	1.26971397e+04	8.79562727e-01	6.80000000e-05	1	1.29347460e+04	1.27553642e+04	1.58503928e+02	9.15122853e+01	1.25968603e+04	1.29138681e+04
4.26478943e+02	8.53790181e-01	6.82000000e-05	1	1.25189176e+04	8.64322982e-01	6.87000000e-05	1	1.25811205e+04	8.71455374e-01	6.80000000e-05	1	1.28155202e+04	1.26385195e+04	1.56410519e+02	9.03036553e+01	1.24821089e+04	1.27949300e+04
4.27070892e+02	8.46141459e-01	6.82000000e-05	1	1.24067663e+04	8.56450681e-01	6.87000000e-05	1	1.24665310e+04	8.63600460e-01	6.80000000e-05	1	1.27000068e+04	1.25244347e+04	1.54958461e+02	8.94653092e+01	1.23694762e+04	1.26793931e+04
4.27662781e+02	8.38744558e-01	6.82000000e-05	1	1.22983073e+04	8.49433176e-01	6.87000000e-05	1	1.23643839e+04	8.55925668e-01	6.80000000e-05	1	1.25871422e+04	1.24166111e+04	1.51334586e+02	8.73730642e+01	1.22652765e+04	1.25679457e+04
4.28254639e+02	8.31314369e-01	6.82000000e-05	1	1.21893603e+04	8.42221293e-01	6.87000000e-05	1	1.22594075e+04	8.48540223e-01	6.80000000e-05	1	1.24785327e+04	1.23091001e+04	1.50854888e+02	8.70961103e+01	1.21582453e+04	1.24599550e+04
4.28846497e+02	8.23503335e-01	6.82000000e-05	1	1.20748290e+04	8.34261198e-01	6.87000000e-05	1	1.21435400e+04	8.41129220e-01	6.80000000e-05	1	1.23695474e+04	1.21959721e+04	1.54196553e+02	8.90254212e+01	1.20417756e+04	1.23501687e+04
4.29438293e+02	8.15528353e-01	6.82000000e-05	1	1.19578937e+04	8.25804789e-01	6.87000000e-05	1	1.20204482e+04	8.33005104e-01	6.80000000e-05	1	1.22500751e+04	1.20761390e+04	1.53845968e+02	8.88230112e+01	1.19222930e+04	1.22299850e+04
4.30030060e+02	8.06834418e-01	6.82000000e-05	1	1.18304167e+04	8.17390039e-01	6.87000000e-05	1	1.18979627e+04	8.24930747e-01	6.80000000e-05	1	1.21313345e+04	1.19532380e+04	1.57890469e+02	9.11581048e+01	1.17953475e+04	1.21111284e+04
4.30621796e+02	7.98679481e-01	6.82000000e-05	1	1.17108428e+04	8.09110664e-01	6.87000000e-05	1	1.17774478e+04	8.16486042e-01	6.80000000e-05	1	1.20071477e+04	1.18318128e+04	1.55453536e+02	8.97511408e+01	1.16763592e+04	1.19872663e+04
4.31213531e+02	7.89367878e-01	6.82000000e-05	1	1.15743091e+04	7.99638532e-01	6.87000000e-05	1	1.16395711e+04	8.07209911e-01	6.80000000e-05	1	1.18707340e+04	1.16948714e+04	1.55757913e+02	8.99268728e+01	1.15391135e+04	1.18506293e+04
4.31805206e+02	7.80093593e-01	6.82000000e-05	1	1.14383225e+04	7.90298802e-01	6.87000000e-05	1	1.15036216e+04	7.97846448e-01	6.80000000e-05	1	1.17330360e+04	1.15583267e+04	1.54785343e+02	8.93653592e+01	1.14035413e+04	1.17131120e+04
4.32396851e+02	7.71030920e-01	6.82000000e-05	1	1.13054387e+04	7.81165767e-01	6.87000000e-05	1	1.13706807e+04	7.88224838e-01	6.80000000e-05	1	1.15915417e+04	1.14225537e+04	1.49939452e+02	8.65675830e+01	1.12726143e+04	1.15724932e+04
4.32988464e+02	7.61415397e-01	6.82000000e-05	1	1.11644486e+04	7.71581570e-01	6.87000000e-05	1	1.12311728e+04	7.78628425e-01	6.80000000e-05	1	1.14504180e+04	1.12820131e+04	1.49610089e+02	8.63774249e+01	1.11324031e+04	1.14316232e+04
4.33580048e+02	7.52794121e-01	6.82000000e-05	1	1.10380370e+04	7.62451209e-01	6.87000000e-05	1	1.10982709e+04	7.69824766e-01	6.80000000e-05	1	1.13209524e+04	1.11524201e+04	1.49028172e+02	8.60414551e+01	1.10033919e+04	1.13014483e+04
4.34171600e+02	7.42946586e-01	6.82000000e-05	1	1.08936450e+04	7.52689953e-01	6.87000000e-05	1	1.09561856e+04	7.59895159e-01	6.80000000e-05	1	1.11749288e+04	1.10082531e+04	1.47693671e+02	8.52709810e+01	1.08605595e+04	1.11559468e+04
4.34763153e+02	7.33485027e-01	6.82000000e-05	1	1.07549124e+04	7.42983049e-01	6.87000000e-05	1	1.08148915e+04	7.50406270e-01	6.80000000e-05	1	1.10353863e+04	1.08683968e+04	1.47693966e+02	8.52711512e+01	1.07207028e+04	1.10160907e+04
4.35354645e+02	7.24290323e-01	6.82000000e-05	1	1.06200927e+04	7.33120157e-01	6.87000000e-05	1	1.06713269e+04	7.40199846e-01	6.80000000e-05	1	1.08852919e+04	1.07255705e+04	1.40674886e+02	8.12186832e+01	1.05848956e+04	1.08662454e+04
4.35946106e+02	7.13945588e-01	6.82000000e-05	1	1.04684104e+04	7.22143385e-01	6.87000000e-05	1	1.05115485e+04	7.29020450e-01	6.80000000e-05	1	1.07208890e+04	1.05669493e+04	1.35049223e+02	7.79707050e+01	1.04319001e+04	1.07019985e+04
4.36537537e+02	7.03853888e-01	6.82000000e-05	1	1.03204382e+04	7.11159524e-01	6.87000000e-05	1	1.03516670e+04	7.18061636e-01	6.80000000e-05	1	1.05597299e+04	1.04106117e+04	1.30080702e+02	7.51021281e+01	1.02805310e+04	1.05406924e+04
4.37128937e+02	6.94167749e-01	6.82000000e-05	1	1.01784127e+04	7.00523373e-01	6.87000000e-05	1	1.01968468e+04	7.07578727e-01	6.80000000e-05	1	1.04055695e+04	1.02602763e+04	1.26164707e+02	7.28412276e+01	1.01341116e+04	1.03864411e+04
4.37720306e+02	6.83351922e-01	6.82000000e-05	1	1.00198229e+04	6.89417126e-01	6.87000000e-05	1	1.00351838e+04	6.96858848e-01	6.80000000e-05	1	1.02479242e+04	1.01009770e+04	1.27491620e+02	7.36073212e+01	9.97348536e+03	1.02284686e+04
4.38311615e+02	6.72292186e-01	6.82000000e-05	1	9.85765669e+03	6.77880018e-01	6.87000000e-05	1	9.86724918e+03	6.85431436e-01	6.80000000e-05	1	1.00798741e+04	9.93492664e+03	1.25619739e+02	7.25265904e+01	9.80930690e+03	1.00605464e+04
4.38902924e+02	6.60512070e-01	6.82000000e-05	1	9.68492771e+03	6.66704025e-01	6.87000000e-05	1	9.70457096e+03	6.74113352e-01	6.80000000e-05	1	9.91343164e+03	9.76764344e+03	1.26637730e+02	7.31143276e+01	9.64100571e+03	9.89428117e+03
4.39494202e+02	6.49926342e-01	6.82000000e-05	1	9.52971177e+03	6.56407143e-01	6.87000000e-05	1	9.55468912e+03	6.63544579e-01	6.80000000e-05	1	9.75800851e+03	9.61413647e+03	1.25221167e+02	7.22964745e+01	9.48891530e+03	9.73935763e+03
4.40085449e+02	6.39636817e-01	6.82000000e-05	1	9.37883896e+03	6.46177863e-01	6.87000000e-05	1	9.40579130e+03	6.52873044e-01	6.80000000e-05	1	9.60107418e+03	9.46190148e+03	1.21278139e+02	7.00199662e+01	9.34062334e+03	9.58317962e+03
4.40676666e+02	6.28717326e-01	6.82000000e-05	1	9.21872911e+03	6.35706047e-01	6.87000000e-05	1	9.25336314e+03	6.41975284e-01	6.80000000e-05	1	9.44081300e+03	9.30430175e+03	1.19483766e+02	6.89839847e+01	9.18481798e+03	9.42378552e+03
4.41267853e+02	6.18203882e-01	6.82000000e-05	1	9.06457304e+03	6.25446966e-01	6.87000000e-05	1	9.10403154e+03	6.31401469e-01	6.80000000e-05	1	9.28531572e+03	9.15130676e+03	1.17720187e+02	6.79657817e+01	9.03358658e+03	9.26902695e+03
4.41858978e+02	6.07975045e-01	6.82000000e-05	1	8.91459011e+03	6.15627290e-01	6.87000000e-05	1	8.96109593e+03	6.21376239e-01	6.80000000e-05	1	9.13788586e+03	9.00452397e+03	1.17812328e+02	6.80189790e+01	8.88671164e+03	9.12233629e+03
4.42450104e+02	5.97057438e-01	6.82000000e-05	1	8.75450788e+03	6.04458155e-01	6.87000000e-05	1	8.79851755e+03	6.10556121e-01	6.80000000e-05	1	8.97876648e+03	8.84393064e+03	1.18826520e+02	6.86045234e+01	8.72510412e+03	8.96275716e+03
4.43041199e+02	5.85841913e-01	6.82000000e-05	1	8.59005738e+03	5.92958964e-01	6.87000000e-05	1	8.63113484e+03	5.99385282e-01	6.80000000e-05	1	8.81448944e+03	8.67856055e+03	1.19496177e+02	6.89911499e+01	8.55906438e+03	8.79805673e+03
4.43632233e+02	5.74508835e-01	6.82000000e-05	1	8.42388321e+03	5.81819981e-01	6.87000000e-05	1	8.46899535e+03	5.88203565e-01	6.80000000e-05	1	8.65005243e+03	8.51431033e+03	1.19700521e+02	6.91091280e+01	8.39460981e+03	8.63401085e+03
4.44223267e+02	5.63110623e-01	6.82000000e-05	1	8.25675400e+03	5.70254563e-01	6.87000000e-05	1	8.30064866e+03	5.76793131e-01	6.80000000e-05	1	8.48225193e+03	8.34655153e+03	1.19551803e+02	6.90232655e+01	8.22699973e+03	8.46610333e+03
4.44814240e+02	5.52462716e-01	6.82000000e-05	1	8.10062633e+03	5.59146785e-01	6.87000000e-05	1	8.13896339e+03	5.65400554e-01	6.80000000e-05	1	8.31471403e+03	8.18476791e+03	1.14157462e+02	6.59088412e+01	8.07061045e+03	8.29892538e+03
4.45405212e+02	5.40935768e-01	6.82000000e-05	1	7.93160950e+03	5.47681470e-01	6.87000000e-05	1	7.97207380e+03	5.53569692e-01	6.80000000e-05	1	8.14073077e+03	8.01480469e+03	1.10916063e+02	6.40374189e+01	7.90388863e+03	8.12572075e+03
4.45996124e+02	5.29739475e-01	6.82000000e-05	1	7.76744099e+03	5.36254954e-01	6.87000000e-05	1	7.80574896e+03	5.41876662e-01	6.80000000e-05	1	7.96877445e+03	7.84732146e+03	1.06911157e+02	6.17251851e+01	7.74041031e+03	7.95423262e+03
4.46587036e+02	5.18312974e-01	6.82000000e-05	1	7.59989698e+03	5.24655359e-01	6.87000000e-05	1	7.63690479e+03	5.29960915e-01	6.80000000e-05	1	7.79354286e+03	7.67678155e+03	1.02797364e+02	5.93500855e+01	7.57398418e+03	7.77957891e+03
4.47177887e+02	5.07049767e-01	6.82000000e-05	1	7.43474732e+03	5.12807802e-01	6.87000000e-05	1	7.46445126e+03	5.18170103e-01	6.80000000e-05	1	7.62014858e+03	7.50644905e+03	9.95804557e+01	5.74928029e+01	7.40686860e+03	7.60602951e+03
4.47768738e+02	4.96002479e-01	6.82000000e-05	1	7.27276362e+03	5.01431772e-01	6.87000000e-05	1	7.29886132e+03	5.06795216e-01	6.80000000e-05	1	7.45287083e+03	7.34149859e+03	9.73298746e+01	5.61934293e+01	7.24416871e+03	7.43882846e+03
4.48359528e+02	4.84798580e-01	6.82000000e-05	1	7.10848357e+03	4.90007016e-01	6.87000000e-05	1	7.13256209e+03	4.95052707e-01	6.80000000e-05	1	7.28018687e+03	7.17374418e+03	9.29649336e+01	5.36733294e+01	7.08077924e+03	7.26670911e+03
4.48950287e+02	4.74120212e-01	6.82000000e-05	1	6.95190927e+03	4.79045906e-01	6.87000000e-05	1	6.97301174e+03	4.83913683e-01	6.80000000e-05	1	7.11637770e+03	7.01376624e+03	8.94883375e+01	5.16661158e+01	6.92427790e+03	7.10325457e+03
4.49541016e+02	4.63118659e-01	6.82000000e-05	1	6.79059618e+03	4.67850098e-01	6.87000000e-05	1	6.81004509e+03	4.72240052e-01	6.80000000e-05	1	6.94470665e+03	6.84844931e+03	8.39265884e+01	4.84550384e+01	6.76452272e+03	6.93237589e+03
4.50131744e+02	4.52043909e-01	6.82000000e-05	1	6.62820981e+03	4.56963237e-01	6.87000000e-05	1	6.65157551e+03	4.61387825e-01	6.80000000e-05	1	6.78511508e+03	6.68830013e+03	8.46542342e+01	4.88751449e+01	6.60364590e+03	6.77295437e+03
4.50722412e+02	4.41019584e-01	6.82000000e-05	1	6.46656282e+03	4.46041039e-01	6.87000000e-05	1	6.49259154e+03	4.50552424e-01	6.80000000e-05	1	6.62577095e+03	6.52830844e+03	8.54024554e+01	4.93071306e+01	6.44290598e+03	6.61371089e+03
4.51313049e+02	4.29814623e-01	6.82000000e-05	1	6.30226720e+03	4.34993855e-01	6.87000000e-05	1	6.33178828e+03	4.39518449e-01	6.80000000e-05	1	6.46350660e+03	6.36585403e+03	8.58480775e+01	4.95644107e+01	6.28000595e+03	6.45170211e+03
4.51903656e+02	4.18673927e-01	6.82000000e-05	1	6.13891389e+03	4.24150137e-01	6.87000000e-05	1	6.17394669e+03	4.28520807e-01	6.80000000e-05	1	6.30177658e+03	6.20487905e+03	8.57243974e+01	4.94930039e+01	6.11915465e+03	6.29060345e+03
4.52494232e+02	4.07911979e-01	6.82000000e-05	1	5.98111406e+03	4.13039354e-01	6.87000000e-05	1	6.01221768e+03	4.17499068e-01	6.80000000e-05	1	6.13969217e+03	6.04434130e+03	8.40279694e+01	4.85135708e+01	5.96031333e+03	6.12836927e+03
4.53084778e+02	3.97231021e-01	6.82000000e-05	1	5.82450177e+03	4.01788646e-01	6.87000000e-05	1	5.84845191e+03	4.06526139e-01	6.80000000e-05	1	5.97832557e+03	5.88375975e+03	8.27672833e+01	4.77857133e+01	5.80099247e+03	5.96652703e+03
4.53675293e+02	3.86852438e-01	6.82000000e-05	1	5.67232313e+03	3.91117448e-01	6.87000000e-05	1	5.69312152e+03	3.95909998e-01	6.80000000e-05	1	5.82220586e+03	5.72921684e+03	8.11995189e+01	4.68805641e+01	5.64801732e+03	5.81041636e+03
4.54265778e+02	3.76677102e-01	6.82000000e-05	1	5.52312467e+03	3.80506487e-01	6.87000000e-05	1	5.53866794e+03	3.85237832e-01	6.80000000e-05	1	5.66526224e+03	5.57568495e+03	7.79645197e+01	4.50128364e+01	5.49772043e+03	5.65364947e+03
4.54856232e+02	3.66247539e-01	6.82000000e-05	1	5.37019852e+03	3.70355238e-01	6.87000000e-05	1	5.39090593e+03	3.74928541e-01	6.80000000e-05	1	5.51365501e+03	5.42491982e+03	7.75412787e+01	4.47684781e+01	5.34737854e+03	5.50246110e+03
4.55446655e+02	3.55885072e-01	6.82000000e-05	1	5.21825618e+03	3.59816983e-01	6.87000000e-05	1	5.23751067e+03	3.64274489e-01	6.80000000e-05	1	5.35697778e+03	5.27091488e+03	7.51518514e+01	4.33889417e+01	5.19576303e+03	5.34606673e+03
4.56037018e+02	3.45580694e-01	6.82000000e-05	1	5.06716560e+03	3.49495010e-01	6.87000000e-05	1	5.08726361e+03	3.54047700e-01	6.80000000e-05	1	5.20658383e+03	5.12033768e+03	7.53643237e+01	4.35116126e+01	5.04497336e+03	5.19570200e+03
4.56627380e+02	3.35699359e-01	6.82000000e-05	1	4.92227799e+03	3.39453723e-01	6.87000000e-05	1	4.94110223e+03	3.43813366e-01	6.80000000e-05	1	5.05607892e+03	4.97315305e+03	7.24300551e+01	4.18175118e+01	4.90072299e+03	5.04558310e+03
4.57217712e+02	3.25684125e-01	6.82000000e-05	1	4.77542705e+03	3.28932813e-01	6.87000000e-05	1	4.78795943e+03	3.33593928e-01	6.80000000e-05	1	4.90579306e+03	4.82305984e+03	7.19225535e+01	4.15245056e+01	4.75113729e+03	4.89498240e+03
4.57807983e+02	3.15719994e-01	6.82000000e-05	1	4.62932543e+03	3.18724026e-01	6.87000000e-05	1	4.63935992e+03	3.23512211e-01	6.80000000e-05	1	4.75753251e+03	4.67540595e+03	7.13004325e+01	4.11653239e+01	4.60410552e+03	4.74670638e+03
4.58398254e+02	3.06480911e-01	6.82000000e-05	1	4.49385500e+03	3.08923813e-01	6.87000000e-05	1	4.49670762e+03	3.13681030e-01	6.80000000e-05	1	4.61295632e+03	4.53450631e+03	6.79546701e+01	3.92336471e+01	4.46655164e+03	4.60246098e+03
4.58988464e+02	2.97374491e-01	6.82000000e-05	1	4.36032978e+03	2.99533624e-01	6.87000000e-05	1	4.36002364e+03	3.04148495e-01	6.80000000e-05	1	4.47277199e+03	4.39770847e+03	6.50070945e+01	3.75318635e+01	4.33270138e+03	4.46271557e+03
4.59578674e+02	2.88275629e-01	6.82000000e-05	1	4.22691538e+03	2.90538465e-01	6.87000000e-05	1	4.22908973e+03	2.94826564e-01	6.80000000e-05	1	4.33568476e+03	4.26389662e+03	6.21798566e+01	3.58995569e+01	4.20171677e+03	4.32607648e+03
4.60168823e+02	2.79012415e-01	6.82000000e-05	1	4.09109113e+03	2.81235910e-01	6.87000000e-05	1	4.09368137e+03	2.85239533e-01	6.80000000e-05	1	4.19469901e+03	4.12649051e+03	5.90844964e+01	3.41124499e+01	4.06740601e+03	4.18557500e+03
4.60758972e+02	2.69996158e-01	6.82000000e-05	1	3.95888795e+03	2.72264940e-01	6.87000000e-05	1	3.96309956e+03	2.76114923e-01	6.80000000e-05	1	4.06051358e+03	3.99416703e+03	5.74963746e+01	3.31955474e+01	3.93667065e+03	4.05166340e+03
4.61349060e+02	2.60938406e-01	6.82000000e-05	1	3.82607633e+03	2.63213135e-01	6.87000000e-05	1	3.83134111e+03	2.66619630e-01	6.80000000e-05	1	3.92087691e+03	3.85943145e+03	5.32783974e+01	3.07602971e+01	3.80615305e+03	3.91270985e+03
4.61939117e+02	2.51273395e-01	6.82000000e-05	1	3.68436064e+03	2.53986988e-01	6.87000000e-05	1	3.69704495e+03	2.57309024e-01	6.80000000e-05	1	3.78395624e+03	3.72178727e+03	5.42121573e+01	3.12994036e+01	3.66757512e+03	3.77599943e+03
4.62529144e+02	2.42045004e-01	6.82000000e-05	1	3.54904698e+03	2.44787398e-01	6.87000000e-05	1	3.56313534e+03	2.48098403e-01	6.80000000e-05	1	3.64850592e+03	3.58689608e+03	5.38186766e+01	3.10722274e+01	3.53307741e+03	3.64071476e+03
4.63119141e+02	2.33181532e-01	6.82000000e-05	1	3.41908404e+03	2.35839983e-01	6.87000000e-05	1	3.43289640e+03	2.39118435e-01	6.80000000e-05	1	3.51644757e+03	3.45614267e+03	5.26802241e+01	3.04149416e+01	3.40346245e+03	3.50882290e+03
4.63709137e+02	2.24297724e-01	6.82000000e-05	1	3.28882293e+03	2.27119799e-01	6.87000000e-05	1	3.30596505e+03	2.30389847e-01	6.80000000e-05	1	3.38808599e+03	3.32762465e+03	5.30579162e+01	3.06330022e+01	3.27456674e+03	3.38068257e+03
4.64299072e+02	2.16233449e-01	6.82000000e-05	1	3.17057844e+03	2.19143683e-01	6.87000000e-05	1	3.18986438e+03	2.22361560e-01	6.80000000e-05	1	3.27002295e+03	3.21015526e+03	5.27360624e+01	3.04471798e+01	3.15741919e+03	3.26289132e+03
4.64888977e+02	2.08191452e-01	6.82000000e-05	1	3.05266059e+03	2.10960688e-01	6.87000000e-05	1	3.07075237e+03	2.14106851e-01	6.80000000e-05	1	3.14863017e+03	3.09068104e+03	5.09941571e+01	2.94414903e+01	3.03968688e+03	3.14167520e+03
4.65478821e+02	2.00580503e-01	6.82000000e-05	1	2.94106310e+03	2.03177547e-01	6.87000000e-05	1	2.95746066e+03	2.06258169e-01	6.80000000e-05	1	3.03320837e+03	2.97724404e+03	4.91551078e+01	2.83797147e+01	2.92808894e+03	3.02639915e+03
4.66068665e+02	1.92606054e-01	6.82000000e-05	1	2.82413569e+03	1.95302659e-01	6.87000000e-05	1	2.84283346e+03	1.98049414e-01	6.80000000e-05	1	2.91249138e+03	2.85982018e+03	4.65627888e+01	2.68830386e+01	2.81325739e+03	2.90638296e+03
4.66658478e+02	1.85152770e-01	6.82000000e-05	1	2.71485000e+03	1.87633205e-01	6.87000000e-05	1	2.73119658e+03	1.90357961e-01	6.80000000e-05	1	2.79938177e+03	2.74847612e+03	4.48368391e+01	2.58865611e+01	2.70363928e+03	2.79331296e+03
4.67248260e+02	1.78065281e-01	6.82000000e-05	1	2.61092788e+03	1.79981409e-01	6.87000000e-05	1	2.61981672e+03	1.82785476e-01	6.80000000e-05	1	2.68802170e+03	2.63958877e+03	4.21789614e+01	2.43520347e+01	2.59740980e+03	2.68176773e+03
4.67838013e+02	1.70997856e-01	6.82000000e-05	1	2.50729994e+03	1.72593978e-01	6.87000000e-05	1	2.51228498e+03	1.75403018e-01	6.80000000e-05	1	2.57945615e+03	2.53301369e+03	4.02975089e+01	2.32657776e+01	2.49271618e+03	2.57331120e+03
4.68427704e+02	1.64121826e-01	6.82000000e-05	1	2.40647839e+03	1.65505742e-01	6.87000000e-05	1	2.40910833e+03	1.68072243e-01	6.80000000e-05	1	2.47165064e+03	2.42907912e+03	3.68914605e+01	2.12992946e+01	2.39218766e+03	2.46597058e+03
4.69017395e+02	1.57439083e-01	6.82000000e-05	1	2.30849096e+03	1.58421281e-01	6.87000000e-05	1	2.30598663e+03	1.61116898e-01	6.80000000e-05	1	2.36936614e+03	2.32794791e+03	3.58910926e+01	2.07217320e+01	2.29205682e+03	2.36383900e+03
4.69607025e+02	1.50755543e-01	6.82000000e-05	1	2.21049183e+03	1.51361184e-01	6.87000000e-05	1	2.20321957e+03	1.54251725e-01	6.80000000e-05	1	2.26840772e+03	2.22737304e+03	3.57226155e+01	2.06244617e+01	2.19165043e+03	2.26309566e+03
4.70196655e+02	1.44307097e-01	6.82000000e-05	1	2.11593984e+03	1.44897643e-01	6.87000000e-05	1	2.10913599e+03	1.47868125e-01	6.80000000e-05	1	2.17453125e+03	2.13320236e+03	3.59531751e+01	2.07575753e+01	2.09724919e+03	2.16915554e+03
4.70786224e+02	1.37461224e-01	6.82000000e-05	1	2.01556047e+03	1.38304003e-01	6.87000000e-05	1	2.01315871e+03	1.41264035e-01	6.80000000e-05	1	2.07741229e+03	2.03537715e+03	3.64232941e+01	2.10289986e+01	1.99895386e+03	2.07180045e+03
4.71375763e+02	1.31393249e-01	6.82000000e-05	1	1.92658722e+03	1.31960974e-01	6.87000000e-05	1	1.92082932e+03	1.35266770e-01	6.80000000e-05	1	1.98921721e+03	1.94554458e+03	3.79310150e+01	2.18994817e+01	1.90761357e+03	1.98347560e+03
4.71965302e+02	1.25393499e-01	6.82000000e-05	1	1.83861436e+03	1.26027266e-01	6.87000000e-05	1	1.83445803e+03	1.29299526e-01	6.80000000e-05	1	1.90146361e+03	1.85817867e+03	3.75434241e+01	2.16757060e+01	1.82063524e+03	1.89572209e+03
4.72554779e+02	1.19641520e-01	6.82000000e-05	1	1.75427449e+03	1.20304525e-01	6.87000000e-05	1	1.75115757e+03	1.23252494e-01	6.80000000e-05	1	1.81253667e+03	1.77265624e+03	3.45726073e+01	1.99605041e+01	1.73808364e+03	1.80722885e+03
4.73144226e+02	1.14050906e-01	6.82000000e-05	1	1.67230068e+03	1.14719411e-01	6.87000000e-05	1	1.66986042e+03	1.17262837e-01	6.80000000e-05	1	1.72445348e+03	1.68887153e+03	3.08390245e+01	1.78049191e+01	1.65803250e+03	1.71971055e+03
