Wavelength [nm],Intensity,Intensity (baselined),Intensity (normalised)
999.847,261.10493,42.46389127499998,9.829723371334493e-05
1000.42,236.18281,17.541771274999945,4.060644323898484e-05
1000.993,244.26468,25.623641274999954,5.931470195899006e-05
1001.566,251.26527,32.62423127499994,7.551996743748463e-05
1002.139,260.41462,41.77358127499997,9.669927456812148e-05
1002.712,260.91103,42.26999127499994,9.784838569106669e-05
1003.285,270.72029,52.07925127499993,0.00012055528074528039
1003.858,263.52688,44.88584127499996,0.00010390366727475043
1004.432,249.9754,31.334361274999964,7.253412113270954e-05
1005.005,247.74027,29.099231274999966,6.736014650643553e-05
1005.578,240.51724,21.876201274999943,5.063996739165645e-05
1006.151,246.18095,27.53991127499995,6.375056580453376e-05
1006.724,236.08634,17.445301274999963,4.038313035239813e-05
1007.297,246.18734,27.546301274999962,6.376535765013646e-05
1007.87,241.21545,22.57441127499996,5.225621379513673e-05
1008.443,236.89109,18.250051274999947,4.224600010963548e-05
1009.016,230.71525,12.074211274999954,2.794990124472467e-05
1009.589,237.08791,18.44687127499995,4.27016074729402e-05
1010.162,251.05353,32.41249127499995,7.502982261934554e-05
1010.735,240.69679,22.05575127499995,5.105559741950607e-05
1011.308,259.18532,40.544281274999946,9.38536382927913e-05
1011.882,218.88481,0.24377127499994344,5.642921850022924e-07
1012.455,244.05091,25.409871274999944,5.881985800993177e-05
1013.028,250.12474,31.48370127499996,7.287981975904793e-05
1013.601,228.21232,9.571281274999961,2.2156011711972662e-05
1014.174,233.65079,15.009751274999957,3.4745214928677036e-05
1014.747,238.69494,20.05390127499996,4.642162932565623e-05
1015.32,254.21187,35.57083127499996,8.234088328299658e-05
1015.893,243.55331,24.912271274999966,5.766799222403393e-05
1016.466,243.98394,25.342901274999946,5.866483298645593e-05
1017.039,248.03298,29.391941274999965,6.803772414749295e-05
1017.612,254.19662,35.55558127499995,8.230558193003245e-05
1018.185,233.83515,15.194111274999955,3.5171979350477945e-05
1018.758,232.19068,13.549641274999942,3.136528978268148e-05
1019.332,244.92188,26.280841274999943,6.083601665853202e-05
1019.905,244.36741,25.726371274999963,5.955250576161325e-05
1020.478,236.85909,18.218051274999965,4.217192513948132e-05
1021.051,250.26389,31.62285127499996,7.320193013707787e-05
1021.624,260.23618,41.595141274999946,9.628621401579904e-05
1022.197,235.07475,16.43371127499995,3.804145850682646e-05
1022.77,230.85029,12.209251274999957,2.826249761877542e-05
1023.343,237.80876,19.167721274999963,4.437026191780457e-05
1023.916,238.32201,19.680971274999962,4.5558354993793496e-05
1024.489,252.29883,33.657791274999965,7.791249637975282e-05
1025.062,234.22767,15.586631274999945,3.608060145313194e-05
1025.635,225.03867,6.397631274999952,1.4809510804788473e-05
1026.208,231.82034,13.179301274999943,3.05080108937156e-05
1026.782,242.20202,23.56098127499996,5.4539968273419046e-05
1027.355,245.34514,26.704101274999942,6.181579702939042e-05
1027.928,255.78175,37.140711274999944,8.597490872504916e-05
1028.501,248.04479,29.403751274999962,6.806506244116547e-05
1029.074,235.9208,17.27976127499997,3.9999931272419167e-05
1029.647,240.90316,22.26212127499997,5.1533311531716225e-05
1030.22,237.64805,19.007011274999968,4.3998243528633255e-05
1030.793,253.4621,34.82106127499995,8.060528358385535e-05
1031.366,241.34991,22.70887127499995,5.2567467560353404e-05
1031.939,234.60716,15.96612127499995,3.6959061153876305e-05
1032.512,269.59703,50.955991274999974,0.00011795511040229885
1033.085,237.51492,18.873881274999945,4.3690068504363535e-05
1033.658,243.61634,24.975301274999964,5.7813896766809537e-05
1034.232,239.92556,21.284521274999946,4.92703211935052e-05
1034.805,235.99088,17.34984127499996,4.0162155457056854e-05
1035.378,235.70992,17.068881274999967,3.951177721910295e-05
1035.951,231.28363,12.642591274999944,2.926561160523237e-05
1036.524,234.7189,16.077861274999947,3.7217721690283515e-05
1037.097,243.0666,24.42556127499995,5.6541335076416605e-05
1037.67,227.13584,8.494801274999958,1.966412971598519e-05
1038.243,243.91819,25.277151274999966,5.851263207121726e-05
1038.816,244.03011,25.389071274999964,5.877170927933158e-05
1039.389,235.16154,16.52050127499996,3.8242363714941585e-05
1039.962,220.67938,2.038341274999965,4.7184396596783425e-06
1040.535,216.75521,-1.8858287250000387,-4.365397078760022e-06
1041.108,247.83655,29.195511274999944,6.758301957288694e-05
1041.681,226.98057,8.339531274999956,1.9304704071740078e-05
1042.255,236.8921,18.251061274999955,4.224833810088099e-05
1042.828,222.13957,3.498531274999948,8.098549993099206e-06
1043.401,237.63359,18.992551274999954,4.3964770901494795e-05
1043.974,229.24752,10.606481274999965,2.4552336996461205e-05
1044.547,218.42032,-0.2207187250000402,-5.109291552141312e-07
1045.12,225.73659,7.095551274999963,1.6425085903851713e-05
1045.693,228.88551,10.244471274999967,2.3714340748163593e-05
1046.266,231.20834,12.567301274999949,2.909132708951644e-05
1046.839,217.76599,-0.875048725000056,-2.0256002558704516e-06
1047.412,213.84105,-4.799988725000048,-1.1111219423278125e-05
1047.985,223.64507,5.00403127499996,1.1583545854572857e-05
1048.558,230.16751,11.526471274999949,2.6681969239966397e-05
1049.131,232.34679,13.705751274999955,3.1726659894893165e-05
1049.705,237.16976,18.528721274999953,4.2891077357537754e-05
1050.278,240.54311,21.90207127499997,5.069985237534055e-05
1050.851,230.52335,11.88231127499995,2.750568290808116e-05
1051.424,236.73474,18.093701274999944,4.188407443514766e-05
1051.997,242.60539,23.964351274999956,5.5473706420640966e-05
1052.57,218.3426,-0.29843872500003954,-6.908387389761556e-07
1053.143,220.37942,1.7383812749999663,4.024079408195365e-06
1053.716,206.46492,-12.176118725000038,-2.8185800973388647e-05
1054.289,246.30818,27.66714127499995,6.404508325618125e-05
1054.862,222.34578,3.7047412749999467,8.575893730458535e-06
1055.435,226.76056,8.119521274999954,1.879541550350174e-05
1056.008,245.93383,27.292791274999956,6.317852184751793e-05
1056.581,243.78857,25.14753127499995,5.821258214523634e-05
1057.155,236.11651,17.47547127499996,4.045296916019663e-05
1057.728,235.13903,16.497991274999947,3.819025660312371e-05
1058.301,229.14763,10.506591274999948,2.4321107347439182e-05
1058.874,226.14539,7.504351274999948,1.737139364757165e-05
1059.447,229.81172,11.170681274999964,2.5858371313992535e-05
1060.02,240.31615,21.67511127499995,5.01744756495218e-05
1060.593,244.33729,25.696251274999952,5.948278269595558e-05
1061.166,232.09889,13.457851274999967,3.115281036047984e-05
1061.739,235.28938,16.64834127499995,3.853829322070762e-05
1062.312,242.81012,24.169081274999968,5.594762419063069e-05
1062.885,239.19593,20.55489127499996,4.7581342428704835e-05
1063.458,225.12955,6.488511274999951,1.5019883720026413e-05
1064.031,238.09674,19.455701274999967,4.5036890352336075e-05
1064.605,270.65948,52.01844127499993,0.00012041451515355923
1065.178,236.14462,17.50358127499996,4.0518039391791465e-05
1065.751,243.08977,24.448731274999943,5.659496998449387e-05
1066.324,236.40439,17.763351274999962,4.1119366110446406e-05
1066.897,235.85655,17.215511274999955,3.985120262140639e-05
1067.47,248.85772,30.216681274999956,6.994686761264852e-05
1068.043,240.4405,21.799461274999942,5.046232635385539e-05
1068.616,237.12432,18.483281274999968,4.2785890899918824e-05
1069.189,239.83608,21.195041274999966,4.906318905821155e-05
1069.762,236.69861,18.057571274999958,4.180043916415797e-05
1070.335,227.05591,8.414871274999967,1.947910432959691e-05
1070.908,235.36064,16.719601274999945,3.870324891986975e-05
1071.481,230.35193,11.710891274999966,2.710887255233639e-05
1072.055,225.15061,6.509571274999956,1.5068634309759162e-05
1072.628,235.7719,17.130861274999944,3.9655251176920326e-05
1073.201,244.8403,26.19926127499997,6.064717178149521e-05
1073.774,261.02156,42.38052127499998,9.810424526766505e-05
1074.347,252.38847,33.74743127499997,7.81199988898973e-05
1074.92,249.1825,30.54146127499996,7.069868226285737e-05
1075.493,245.11436,26.47332127499996,6.128157760400961e-05
1076.066,243.298,24.656961274999958,5.707698970434422e-05
1076.639,257.45074,38.80970127499995,8.983835823872627e-05
1077.212,246.71354,28.07250127499995,6.498342794060964e-05
1077.785,243.72324,25.08220127499996,5.806135346398092e-05
1078.358,250.32822,31.687181274999944,7.335084397551595e-05
1078.931,241.58451,22.94347127499995,5.311052968529642e-05
1079.505,243.54155,24.900511274999957,5.7640769672502236e-05
1080.078,247.57169,28.930651274999946,6.696991030429185e-05
1080.651,247.79263,29.15159127499996,6.748135167635033e-05
1081.224,270.80907,52.168031274999976,0.00012076079249060206
1081.797,236.03384,17.392801274999954,4.026160110448886e-05
1082.37,225.08608,6.445041274999966,1.4919257502757595e-05
1082.943,238.92335,20.282311274999955,4.695036257356003e-05
1083.516,257.23914,38.598101274999976,8.934853749858164e-05
1084.089,244.35129,25.710251274999962,5.951519049539807e-05
1084.662,239.555,20.913961274999963,4.841253303911954e-05
1085.235,238.67183,20.030791274999956,4.636813330814798e-05
1085.808,244.53354,25.892501274999944,5.99370705988544e-05
1086.381,247.6479,29.00686127499995,6.714632447539974e-05
1086.955,257.44997,38.80893127499996,8.983657580975696e-05
1087.528,250.1277,31.48666127499996,7.28866716937872e-05
1088.101,256.48053,37.83949127499994,8.759247458893527e-05
1088.674,249.82698,31.185941274999948,7.219055216176303e-05
1089.247,248.17324,29.53220127499995,6.836240400105006e-05
1089.82,218.64294,0.0019012749999660628,4.401152777419456e-09
1090.393,251.78929,33.14825127499995,7.67329913706161e-05
1090.966,259.89897,41.257931274999976,9.5505625869371e-05
1091.539,236.36534,17.72430127499996,4.102897149843009e-05
1092.112,235.45885,16.81781127499997,3.893058963295869e-05
1092.685,252.2838,33.64276127499997,7.787770429220852e-05
1093.258,231.10985,12.46881127499995,2.8863338220438704e-05
1093.831,229.26085,10.619811274999961,2.458319385121606e-05
1094.404,235.87689,17.23585127499996,3.989828652431067e-05
1094.978,243.20826,24.56722127499995,5.686925570991801e-05
1095.551,238.03802,19.396981274999945,4.490096278210306e-05
1096.124,231.47281,12.831771274999966,2.970353356941281e-05
1096.697,237.76708,19.12604127499995,4.427377926917868e-05
1097.27,245.40769,26.76665127499996,6.196059044761376e-05
1097.843,242.72608,24.085041274999952,5.575308480026317e-05
1098.416,230.13709,11.496051274999957,2.6611551721463573e-05
1098.989,232.54049,13.899451274999961,3.2175044948607854e-05
1099.562,244.64654,26.005501274999943,6.0198647837211436e-05
1100.135,245.30675,26.66571127499995,6.172693021363356e-05
